lsoa_code,ward_code
E01022494,E05013082
E01022495,E05013082
E01022497,E05013082
E01022498,E05013082
E01022499,E05013084
E01022500,E05013084
E01022502,E05013083
E01022503,E05013081
E01022504,E05013083
E01022505,E05013083
E01022506,E05013083
E01022507,E05013083
E01022509,E05013085
E01022510,E05013085
E01022511,E05013085
E01022512,E05013085
E01022513,E05013084
E01022514,E05013084
E01022515,E05013086
E01022516,E05013086
E01022517,E05013086
E01022518,E05013086
E01022519,E05013086
E01022520,E05013093
E01022521,E05013093
E01022522,E05013093
E01022523,E05013087
E01022524,E05013087
E01022525,E05013087
E01022527,E05013087
E01022528,E05013088
E01022529,E05013088
E01022530,E05013088
E01022531,E05013095
E01022532,E05013088
E01022533,E05013094
E01022534,E05013094
E01022535,E05013094
E01022536,E05013092
E01022537,E05013092
E01022539,E05013089
E01022540,E05013089
E01022542,E05013089
E01022543,E05013089
E01022547,E05013090
E01022548,E05013091
E01022549,E05013091
E01022550,E05013091
E01022551,E05013091
E01022552,E05013091
E01022553,E05013092
E01022554,E05013093
E01022555,E05013092
E01022556,E05013093
E01022557,E05013092
E01022558,E05013092
E01022559,E05013092
E01022560,E05013092
E01022561,E05013088
E01022562,E05013078
E01022563,E05013094
E01022564,E05013084
E01022565,E05013094
E01022566,E05013095
E01022567,E05013095
E01022568,E05013095
E01022569,E05013095
E01022570,E05013095
E01022571,E05012290
E01022572,E05012290
E01022573,E05012291
E01022574,E05012292
E01022575,E05012292
E01022576,E05012294
E01022577,E05012294
E01022579,E05012296
E01022580,E05012296
E01022581,E05012298
E01022582,E05012298
E01022583,E05012299
E01022584,E05012299
E01022585,E05012299
E01022586,E05012299
E01022587,E05012299
E01022588,E05012301
E01022589,E05012301
E01022590,E05012301
E01022591,E05012297
E01022592,E05012300
E01022593,E05012302
E01022594,E05012302
E01022595,E05012302
E01022596,E05012302
E01022597,E05012303
E01022599,E05012304
E01022600,E05012305
E01022601,E05012305
E01022602,E05012305
E01022603,E05012305
E01022604,E05012297
E01022605,E05012293
E01022606,E05012306
E01022607,E05012307
E01022608,E05012307
E01022610,E05012308
E01022611,E05012308
E01022613,E05012309
E01022614,E05012309
E01022615,E05012310
E01022616,E05012311
E01022617,E05012311
E01022618,E05012311
E01022619,E05012312
E01022620,E05012312
E01022621,E05012313
E01022622,E05012313
E01022623,E05012314
E01022624,E05012314
E01022625,E05012303
E01022627,E05012316
E01022628,E05012317
E01022629,E05012317
E01022630,E05012298
E01022631,E05012316
E01022632,E05012311
E01022633,E05012318
E01022634,E05012318
E01022635,E05012318
E01022636,E05012318
E01022639,E05012318
E01022640,E05012320
E01022641,E05012319
E01022642,E05012319
E01022643,E05011187
E01022644,E05011187
E01022645,E05011187
E01022646,E05011194
E01022647,E05011187
E01022648,E05011187
E01022649,E05011187
E01022650,E05011187
E01022651,E05011188
E01022652,E05011188
E01022654,E05011189
E01022655,E05011189
E01022656,E05011189
E01022657,E05011189
E01022658,E05011189
E01022659,E05011190
E01022660,E05011190
E01022661,E05011190
E01022662,E05011190
E01022663,E05011190
E01022664,E05011190
E01022665,E05011190
E01022666,E05011191
E01022667,E05011191
E01022669,E05011191
E01022670,E05011191
E01022671,E05011192
E01022672,E05011192
E01022673,E05011192
E01022674,E05011192
E01022675,E05011192
E01022676,E05011192
E01022678,E05011193
E01022679,E05011193
E01022680,E05011193
E01022681,E05011193
E01022682,E05011194
E01022683,E05011194
E01022684,E05011194
E01022685,E05011194
E01022686,E05011194
E01022687,E05011194
E01022688,E05011195
E01022689,E05011189
E01022690,E05011195
E01022691,E05011196
E01022693,E05011196
E01022694,E05011196
E01022695,E05011197
E01022696,E05011197
E01022697,E05011197
E01022698,E05011197
E01022699,E05011197
E01022700,E05011197
E01022701,E05011196
E01022702,E05011197
E01022703,E05011196
E01022704,E05011198
E01022705,E05011198
E01022706,E05011198
E01022707,E05011198
E01022708,E05011198
E01022709,E05011198
E01022710,E05011195
E01022711,E05011195
E01022712,E05011195
E01022713,E05011199
E01022714,E05011199
E01022715,E05011199
E01022716,E05011200
E01022717,E05011200
E01022718,E05011200
E01022719,E05011200
E01022720,E05015679
E01022721,E05015679
E01022722,E05015666
E01022723,E05015666
E01022724,E05015666
E01022725,E05015678
E01022726,E05015678
E01022727,E05015666
E01022728,E05015666
E01022729,E05015678
E01022730,E05015665
E01022731,E05015665
E01022732,E05015665
E01022733,E05015665
E01022734,E05015665
E01022735,E05015667
E01022736,E05015667
E01022737,E05015667
E01022738,E05015667
E01022739,E05015667
E01022740,E05015667
E01022741,E05015664
E01022742,E05015664
E01022743,E05015664
E01022744,E05015668
E01022745,E05015668
E01022746,E05015668
E01022747,E05015668
E01022748,E05015668
E01022749,E05015671
E01022750,E05015670
E01022751,E05015670
E01022752,E05015677
E01022753,E05015671
E01022754,E05015671
E01022755,E05015671
E01022756,E05015670
E01022757,E05015670
E01022758,E05015671
E01022759,E05015673
E01022760,E05015673
E01022761,E05015672
E01022762,E05015672
E01022763,E05015672
E01022764,E05015672
E01022765,E05015673
E01022766,E05015679
E01022767,E05015672
E01022768,E05015673
E01022769,E05015679
E01022770,E05015679
E01022771,E05015674
E01022772,E05015674
E01022773,E05015674
E01022774,E05015674
E01022776,E05015675
E01022777,E05015675
E01022778,E05015675
E01022780,E05015676
E01022781,E05015676
E01022782,E05015676
E01022783,E05015676
E01022784,E05015664
E01022785,E05015677
E01022786,E05015676
E01022787,E05015677
E01022788,E05015677
E01022789,E05015677
E01022790,E05015677
E01022791,E05015669
E01022792,E05015669
E01022793,E05015669
E01022794,E05014138
E01022795,E05014138
E01022796,E05014138
E01022797,E05014139
E01022798,E05014139
E01022799,E05014139
E01022800,E05014150
E01022801,E05014140
E01022802,E05014140
E01022803,E05014140
E01022804,E05014140
E01022805,E05014151
E01022806,E05014141
E01022807,E05014143
E01022810,E05014149
E01022812,E05014149
E01022813,E05014142
E01022814,E05014142
E01022815,E05014142
E01022816,E05014142
E01022817,E05014143
E01022818,E05014143
E01022819,E05014144
E01022820,E05014144
E01022823,E05014146
E01022825,E05014146
E01022826,E05014147
E01022828,E05014148
E01022829,E05014148
E01022830,E05014148
E01022831,E05014149
E01022832,E05014149
E01022833,E05014143
E01022834,E05014150
E01022835,E05014150
E01022836,E05014150
E01022837,E05014141
E01022838,E05014138
E01022839,E05014141
E01022840,E05014151
E01022841,E05014151
E01022842,E05014151
E01022843,E05014145
E01022845,E05014139
E01022846,E05009352
E01022847,E05009352
E01022848,E05009352
E01022849,E05009353
E01022850,E05009353
E01022851,E05009353
E01022852,E05009354
E01022853,E05009354
E01022854,E05009354
E01022855,E05009360
E01022856,E05009360
E01022858,E05009358
E01022859,E05009358
E01022860,E05009357
E01022861,E05009355
E01022862,E05009355
E01022863,E05009353
E01022864,E05009355
E01022865,E05009353
E01022867,E05009356
E01022868,E05009356
E01022869,E05009356
E01022870,E05009356
E01022871,E05009355
E01022872,E05009355
E01022874,E05009352
E01022875,E05009352
E01022876,E05009361
E01022877,E05009361
E01022878,E05009358
E01022879,E05009358
E01022880,E05009358
E01022881,E05009359
E01022882,E05009359
E01022883,E05009359
E01022884,E05009359
E01022885,E05009359
E01022887,E05009360
E01022888,E05009360
E01022889,E05009360
E01022890,E05009361
E01022891,E05009361
E01022892,E05009361
E01022893,E05009362
E01022894,E05009362
E01022895,E05009362
E01022896,E05009362
E01022897,E05009362
E01022898,E05009362
E01022899,E05015589
E01022900,E05015589
E01022901,E05015589
E01022902,E05015589
E01022903,E05015588
E01022904,E05015588
E01022905,E05015588
E01022906,E05015589
E01022907,E05015581
E01022908,E05015581
E01022909,E05015581
E01022910,E05015585
E01022911,E05015581
E01022913,E05015588
E01022914,E05015588
E01022915,E05015588
E01022916,E05015588
E01022917,E05015588
E01022918,E05015582
E01022919,E05015582
E01022920,E05015582
E01022921,E05015582
E01022922,E05015582
E01022924,E05015583
E01022925,E05015583
E01022926,E05015583
E01022927,E05015583
E01022928,E05015583
E01022929,E05015583
E01022930,E05015584
E01022931,E05015584
E01022933,E05015584
E01022934,E05015584
E01022935,E05015584
E01022936,E05015586
E01022937,E05015587
E01022938,E05015586
E01022939,E05015586
E01022940,E05015586
E01022941,
E01022942,E05015587
E01022943,
E01022944,E05015587
E01022945,E05015587
E01022946,E05015587
E01022947,E05015590
E01022948,E05015590
E01022949,E05015590
E01022950,E05015590
E01022951,E05015590
E01022952,E05015590
E01022954,E05015585
E01022955,E05015585
E01022956,E05015585
E01022957,E05015585
E01022958,E05015585
E01022959,E05015591
E01022960,E05015591
E01022961,E05015591
E01022962,E05015591
E01022963,E05015591
E01022964,E05015591
E01022965,E05015591
E01022966,E05015589
E01022967,E05015589
E01022968,E05015589
E01022969,E05015589
E01022970,E05015589
E01022971,E05015592
E01022972,E05015592
E01022973,E05015592
E01022974,E05015592
E01022975,E05015592
E01022976,E05015592
E01022977,E05014771
E01022978,E05014771
E01022979,E05014771
E01022980,E05014794
E01022981,E05014773
E01022982,E05014773
E01022983,E05014773
E01022984,E05014770
E01022985,E05014772
E01022986,E05014770
E01022987,E05014773
E01022988,E05014770
E01022989,E05014792
E01022990,E05014780
E01022991,E05014792
E01022992,E05014771
E01022993,E05014785
E01022994,E05014774
E01022995,E05014774
E01022996,E05014774
E01022997,E05014774
E01022998,E05014775
E01022999,E05014775
E01023000,E05014775
E01023001,E05014784
E01023002,E05014784
E01023003,E05014776
E01023004,E05014783
E01023005,E05014776
E01023006,E05014783
E01023007,E05014776
E01023008,E05014776
E01023009,E05014776
E01023010,E05014776
E01023011,E05014777
E01023012,E05014777
E01023013,E05014781
E01023014,E05014778
E01023015,E05014778
E01023016,E05014778
E01023017,E05014770
E01023018,E05014772
E01023019,E05014772
E01023020,E05014770
E01023021,E05014777
E01023022,E05014779
E01023023,E05014779
E01023024,E05014779
E01023025,E05014779
E01023026,E05014790
E01023027,E05014781
E01023028,E05014783
E01023029,E05014781
E01023030,E05014781
E01023031,E05014781
E01023032,E05014781
E01023033,E05014781
E01023034,E05014787
E01023035,E05014787
E01023036,E05014787
E01023037,E05014783
E01023038,E05014782
E01023039,E05014782
E01023040,E05014782
E01023041,E05014784
E01023042,E05014784
E01023043,E05014789
E01023044,E05014784
E01023045,E05014785
E01023046,E05014785
E01023047,E05014786
E01023048,E05014786
E01023049,E05014786
E01023050,E05014786
E01023051,E05014787
E01023052,E05014787
E01023053,E05014787
E01023054,E05014788
E01023055,E05014788
E01023056,E05014788
E01023057,E05014788
E01023058,E05014789
E01023059,E05014789
E01023060,E05014789
E01023061,E05014789
E01023062,E05014774
E01023063,E05014774
E01023064,E05014790
E01023065,E05014790
E01023066,E05014790
E01023067,E05014790
E01023068,E05014791
E01023069,E05014791
E01023070,E05014791
E01023071,E05014791
E01023072,E05014795
E01023073,E05014795
E01023074,E05014793
E01023075,E05014795
E01023076,E05014793
E01023077,E05014793
E01023078,E05014793
E01023079,E05014793
E01023080,E05014794
E01023081,E05014794
E01023082,E05014794
E01023083,E05014794
E01023084,E05014786
E01023085,E05014786
E01023086,E05014795
E01023087,E05014795
E01023088,E05014794
E01023089,E05014794
E01023090,E05014794
E01023091,E05008991
E01023092,E05008991
E01023093,E05008991
E01023094,E05008991
E01023095,E05008992
E01023096,E05008994
E01023097,E05008992
E01023098,E05008992
E01023099,E05008993
E01023100,E05008993
E01023101,E05008993
E01023102,E05008993
E01023103,E05008992
E01023104,E05008990
E01023105,E05008990
E01023106,E05008990
E01023107,E05008989
E01023108,E05008989
E01023109,E05008989
E01023110,E05008989
E01023111,E05008994
E01023112,E05008994
E01023113,E05008999
E01023114,E05008994
E01023115,E05008995
E01023116,E05008995
E01023117,E05008995
E01023118,E05008995
E01023119,E05008990
E01023120,E05008990
E01023121,E05009001
E01023122,E05008990
E01023123,E05008996
E01023124,E05008996
E01023125,E05008996
E01023128,E05008997
E01023129,E05008997
E01023130,E05008997
E01023131,E05008997
E01023132,E05008998
E01023133,E05008998
E01023134,E05008998
E01023135,E05008998
E01023136,E05008999
E01023137,E05008999
E01023138,E05008999
E01023139,E05008999
E01023140,E05008999
E01023141,E05009000
E01023144,E05008995
E01023145,E05008997
E01023146,E05009001
E01023147,E05009001
E01023148,E05009001
E01023149,E05009001
E01023150,E05012102
E01023151,E05012100
E01023152,E05012100
E01023153,E05012928
E01023154,E05012088
E01023156,E05012928
E01023157,E05012088
E01023158,E05012927
E01023159,E05012932
E01023160,E05012932
E01023162,E05012093
E01023163,E05012093
E01023164,E05012093
E01023165,E05012934
E01023166,E05012098
E01023167,E05012098
E01023168,E05012098
E01023169,E05012935
E01023170,E05012936
E01023171,E05012936
E01023172,E05012936
E01023173,E05012936
E01023174,E05012938
E01023175,E05012100
E01023176,E05012100
E01023177,E05012098
E01023178,E05012097
E01023179,E05012928
E01023180,E05012928
E01023181,E05012928
E01023182,E05012928
E01023183,E05012928
E01023184,E05012098
E01023185,E05012098
E01023186,E05012929
E01023187,E05012929
E01023188,E05012929
E01023189,E05012929
E01023190,E05012929
E01023191,E05012937
E01023192,E05012937
E01023193,E05012937
E01023194,E05012937
E01023195,E05012098
E01023196,E05012935
E01023197,E05012933
E01023198,E05012933
E01023200,E05012102
E01023202,E05012930
E01023203,E05012930
E01023204,E05012930
E01023205,E05012930
E01023206,E05012102
E01023207,E05012102
E01023208,E05012938
E01023209,E05012102
E01023210,E05012939
E01023211,E05012939
E01023212,E05012939
E01023213,E05012939
E01023214,E05012936
E01023215,E05012931
E01023216,E05012931
E01023217,E05012931
E01023218,E05012931
E01023219,E05012930
E01023220,E05010997
E01023221,E05010997
E01023222,E05010997
E01023223,E05010997
E01023225,E05011008
E01023226,E05010999
E01023227,E05010999
E01023228,E05010999
E01023229,E05010996
E01023230,E05010996
E01023231,E05011000
E01023232,E05011000
E01023233,E05011000
E01023234,E05011000
E01023235,E05010998
E01023236,E05010995
E01023237,E05011007
E01023238,E05011007
E01023239,E05011007
E01023240,E05011001
E01023241,E05011010
E01023242,E05010996
E01023243,E05010996
E01023244,E05010996
E01023245,E05011009
E01023246,E05011008
E01023247,E05011001
E01023248,E05011001
E01023249,E05011001
E01023250,E05011001
E01023251,E05011002
E01023252,E05011002
E01023253,E05011002
E01023254,E05011002
E01023255,E05011002
E01023256,E05011002
E01023257,E05011004
E01023258,E05011004
E01023259,E05011003
E01023260,E05011003
E01023261,E05011003
E01023262,E05011003
E01023263,E05011005
E01023264,E05011004
E01023265,E05011004
E01023266,E05011005
E01023267,E05011005
E01023268,E05011005
E01023269,E05011005
E01023270,E05011005
E01023271,E05011009
E01023272,E05010998
E01023273,E05011009
E01023274,E05011010
E01023275,E05010998
E01023276,E05010998
E01023277,E05010998
E01023278,E05010995
E01023279,E05010995
E01023280,E05010995
E01023281,E05010995
E01023282,E05011008
E01023285,E05011006
E01023286,E05011010
E01023287,E05011010
E01023288,E05011010
E01023289,E05009002
E01023290,E05009002
E01023291,E05009002
E01023292,E05009002
E01023293,E05009006
E01023294,E05009009
E01023295,E05009009
E01023296,E05009009
E01023297,E05009004
E01023298,E05009003
E01023299,E05009003
E01023300,E05009004
E01023301,E05009004
E01023302,E05009003
E01023303,E05009003
E01023304,E05009003
E01023305,E05009005
E01023306,E05009011
E01023307,E05009005
E01023308,E05009005
E01023309,E05009005
E01023310,E05009005
E01023311,E05009006
E01023312,E05009006
E01023313,E05009006
E01023314,E05009006
E01023315,E05009006
E01023316,E05009007
E01023317,E05009007
E01023318,E05009007
E01023319,E05009007
E01023320,E05009008
E01023321,E05009002
E01023322,E05009007
E01023323,E05009007
E01023324,E05009005
E01023325,E05009009
E01023326,E05009009
E01023327,E05009008
E01023328,E05009008
E01023329,E05009008
E01023330,E05009008
E01023331,E05009008
E01023332,E05009004
E01023333,E05009004
E01023334,E05009004
E01023335,E05009010
E01023336,E05009010
E01023337,E05009010
E01023339,E05009010
E01023340,E05009011
E01023341,E05009011
E01023343,E05009011
E01023344,E05009011
E01023345,E05004691
E01023346,E05004691
E01023347,E05004691
E01023348,E05004691
E01023349,E05004692
E01023350,E05004692
E01023351,E05004692
E01023352,E05004693
E01023354,E05004694
E01023355,E05004695
E01023356,E05004695
E01023357,E05004696
E01023358,E05004708
E01023359,E05004708
E01023360,E05004696
E01023361,E05004697
E01023362,E05004697
E01023363,E05004697
E01023364,E05004697
E01023365,E05004698
E01023366,E05004698
E01023367,E05004698
E01023368,E05004698
E01023369,E05004699
E01023370,E05004699
E01023371,E05004699
E01023372,E05004699
E01023373,E05004700
E01023374,E05004700
E01023375,E05004700
E01023376,E05004700
E01023377,E05004700
E01023378,E05004700
E01023379,E05004701
E01023380,E05004701
E01023381,E05004701
E01023382,E05004701
E01023383,E05004702
E01023384,E05004702
E01023385,E05004702
E01023386,E05004694
E01023387,E05004694
E01023388,E05004694
E01023389,E05004696
E01023390,E05004703
E01023391,E05004703
E01023392,E05004703
E01023393,E05004704
E01023394,E05004704
E01023395,E05004704
E01023396,E05004704
E01023397,E05004704
E01023399,E05004705
